Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.917557954788208	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
9.951031923294067	1	26.21875	15.045558	113.0	8.0	26.21875	15.045557985803207	5034	10048
14.412742137908936	2	44.008774	22.593857	153.0	10.0	44.00877192982456	22.593857111914247	5017	15065
18.202320098876953	3	60.035713	23.832474	160.0	16.0	60.035714285714285	23.832474058055556	5043	20108
22.524739980697632	4	77.44615	36.62493	168.0	30.0	77.44615384615385	36.62493088225802	5034	25142
27.2367160320282	5	105.375	45.51585	200.0	34.0	105.375	45.51585117663223	5058	30200
31.71756601333618	6	137.72974	37.771465	200.0	39.0	137.72972972972974	37.77146688623258	5096	35296
36.36512088775635	7	145.37143	34.940018	200.0	78.0	145.37142857142857	34.940018574110454	5088	40384
40.74638319015503	8	157.53125	33.884903	200.0	93.0	157.53125	33.88490111299574	5041	45425
44.79858708381653	9	165.87097	36.870953	200.0	69.0	165.8709677419355	36.87095363079345	5142	50567
49.03814387321472	10	176.41379	38.35543	200.0	86.0	176.41379310344828	38.35543142887491	5116	55683
53.89998412132263	11	189.14815	28.5316	200.0	81.0	189.14814814814815	28.531598731937095	5107	60790
61.68902897834778	12	198.5	7.5	200.0	161.0	198.5	7.5	5161	65951
69.8023579120636	13	197.0	12.228592	200.0	137.0	197.0	12.228591968761634	5122	71073
77.57495713233948	14	190.2963	23.673418	200.0	127.0	190.2962962962963	23.67341815250429	5138	76211
84.75884103775024	15	200.0	0.0	200.0	200.0	200.0	0.0	5200	81411
92.7115261554718	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86611
100.14922595024109	17	200.0	0.0	200.0	200.0	200.0	0.0	5200	91811
107.62748003005981	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	97011
114.79248309135437	19	197.46153	12.692308	200.0	134.0	197.46153846153845	12.692307692307693	5134	102145
122.66512608528137	20	199.42308	2.8846154	200.0	185.0	199.42307692307693	2.884615384615384	5185	107330
129.07356905937195	21	191.2963	27.21902	200.0	84.0	191.2962962962963	27.21902223570428	5165	112495
135.21757197380066	22	184.0	37.821953	200.0	64.0	184.0	37.821951298154886	5152	117647
142.72245502471924	23	170.33333	37.422215	200.0	77.0	170.33333333333334	37.42221562417466	5110	122757
148.78951597213745	24	168.56667	40.52874	200.0	39.0	168.56666666666666	40.52874151622388	5057	127814
154.67562699317932	25	153.21213	53.154297	200.0	34.0	153.21212121212122	53.15429659976333	5056	132870
161.80122995376587	26	157.84375	52.67596	200.0	42.0	157.84375	52.67596070255862	5051	137921
168.429851770401	27	170.76666	44.753166	200.0	46.0	170.76666666666668	44.75316252015667	5123	143044
174.33940505981445	28	178.27586	39.883358	200.0	88.0	178.27586206896552	39.88336145322459	5170	148214
180.20347809791565	29	192.0	21.732378	200.0	93.0	192.0	21.732378983818048	5184	153398
187.25276112556458	30	200.0	0.0	200.0	200.0	200.0	0.0	5200	158598
196.42783093452454	31	200.0	0.0	200.0	200.0	200.0	0.0	5200	163798
204.0041720867157	32	200.0	0.0	200.0	200.0	200.0	0.0	5200	168998
210.67571878433228	33	200.0	0.0	200.0	200.0	200.0	0.0	5200	174198
217.6212420463562	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	179398
225.58398008346558	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	184598
232.03462290763855	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	189798
237.39669489860535	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	194998
244.7064380645752	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	200198
249.91286706924438	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	205398
254.48648500442505	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	210598
262.6881158351898	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	215798
270.3245060443878	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	220998
275.15348196029663	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	226198
280.6352119445801	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	231398
285.81657791137695	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	236598
291.3824110031128	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	241798
296.9185299873352	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	246998
302.3260531425476	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	252198
307.67482018470764	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	257398
312.32189893722534	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	262598
316.67387890815735	51	198.42308	3.2364876	200.0	186.0	198.42307692307693	3.2364876132940656	5159	267757
320.97800183296204	52	188.62962	7.865292	200.0	174.0	188.62962962962962	7.865292479542748	5093	272850
325.25783491134644	53	170.93333	8.839055	188.0	152.0	170.93333333333334	8.839054750870643	5128	277978
329.562726020813	54	150.73529	24.672335	179.0	35.0	150.73529411764707	24.672333664307203	5125	283103
333.64041900634766	55	152.24243	15.4410515	178.0	119.0	152.24242424242425	15.441051744344797	5024	288127
337.8320438861847	56	173.41379	11.481672	194.0	139.0	173.41379310344828	11.481671275016483	5029	293156
342.1446340084076	57	177.55173	43.196095	200.0	34.0	177.55172413793105	43.196093538968874	5149	298305
346.4724111557007	58	185.81482	40.62934	200.0	27.0	185.8148148148148	40.629342650662785	5017	303322
350.80387711524963	59	143.52777	65.16026	200.0	26.0	143.52777777777777	65.16026657025103	5167	308489
355.1622278690338	60	171.16667	47.896473	200.0	84.0	171.16666666666666	47.89647400615438	5135	313624
359.63172602653503	61	172.43333	57.303684	200.0	20.0	172.43333333333334	57.30368419414429	5173	318797
364.17529702186584	62	198.96153	4.108909	200.0	179.0	198.96153846153845	4.108909355860088	5173	323970
