Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.405468225479126	0	19.168583	8.522807	51.0	9.0	19.168582375478927	8.522807439414818	5003	5003
10.318164110183716	1	26.978495	13.1095295	80.0	9.0	26.978494623655912	13.109529075163293	5018	10021
14.315449953079224	2	34.979168	17.909288	102.0	12.0	34.979166666666664	17.90928869407654	5037	15058
18.756370067596436	3	44.919643	19.792738	114.0	15.0	44.919642857142854	19.79273784247698	5031	20089
23.79581904411316	4	51.122448	21.797895	134.0	13.0	51.12244897959184	21.797896035019512	5010	25099
29.359474182128906	5	57.91954	25.120499	130.0	22.0	57.91954022988506	25.12049966136994	5039	30138
33.50566387176514	6	56.166668	22.5	149.0	20.0	56.166666666666664	22.5	5055	35193
37.974053144454956	7	61.57317	24.394638	151.0	27.0	61.573170731707314	24.39463679952228	5049	40242
41.82304310798645	8	68.77027	27.033287	187.0	29.0	68.77027027027027	27.03328643732814	5089	45331
46.5072660446167	9	69.458336	27.986076	189.0	25.0	69.45833333333333	27.986076647345747	5001	50332
53.516008138656616	10	80.39683	29.375263	179.0	36.0	80.39682539682539	29.375262069774397	5065	55397
58.254024267196655	11	91.25455	39.424595	200.0	39.0	91.25454545454545	39.42459692850654	5019	60416
62.745381116867065	12	77.89231	24.4516	136.0	34.0	77.8923076923077	24.451599335404865	5063	65479
66.78586006164551	13	89.66071	37.670692	200.0	26.0	89.66071428571429	37.670695690091925	5021	70500
72.02801203727722	14	85.03333	40.754536	200.0	37.0	85.03333333333333	40.7545362165026	5102	75602
75.88077211380005	15	104.8125	46.74294	200.0	34.0	104.8125	46.742938972105726	5031	80633
81.12426590919495	16	122.04762	45.48781	200.0	23.0	122.04761904761905	45.48780704286766	5126	85759
85.74897813796997	17	167.06667	39.52715	200.0	31.0	167.06666666666666	39.52714960069288	5012	90771
89.85043287277222	18	183.75	36.927174	200.0	52.0	183.75	36.92717253498528	5145	95916
96.01335597038269	19	164.96774	46.895546	200.0	35.0	164.96774193548387	46.8955489124967	5114	101030
103.55184197425842	20	178.65517	40.484375	200.0	58.0	178.6551724137931	40.48437404989304	5181	106211
110.16149592399597	21	178.2069	37.019455	200.0	75.0	178.20689655172413	37.019453702581494	5168	111379
116.71520519256592	22	177.6207	35.324516	200.0	73.0	177.6206896551724	35.32451897625339	5151	116530
124.42396688461304	23	184.60715	37.93071	200.0	60.0	184.60714285714286	37.930706827162645	5169	121699
130.95703506469727	24	178.96428	45.81288	200.0	16.0	178.96428571428572	45.81288195541975	5011	126710
137.46611309051514	25	185.74074	35.781845	200.0	52.0	185.74074074074073	35.781841652490385	5015	131725
143.95235395431519	26	194.92308	21.891207	200.0	87.0	194.92307692307693	21.891204902220572	5068	136793
151.92824006080627	27	198.1923	6.263565	200.0	176.0	198.19230769230768	6.263565160570301	5153	141946
158.44410514831543	28	194.15384	19.348408	200.0	122.0	194.15384615384616	19.348409411255545	5048	146994
163.1726429462433	29	196.23077	13.408688	200.0	140.0	196.23076923076923	13.40868746031035	5102	152096
168.42754006385803	30	196.61539	13.764718	200.0	130.0	196.6153846153846	13.76471778211605	5112	157208
175.98482394218445	31	200.0	0.0	200.0	200.0	200.0	0.0	5200	162408
181.52175998687744	32	198.96153	5.192308	200.0	173.0	198.96153846153845	5.192307692307692	5173	167581
187.04715609550476	33	198.84616	5.769231	200.0	170.0	198.84615384615384	5.769230769230769	5170	172751
192.86310005187988	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	177951
197.14479207992554	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	183151
202.88370609283447	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	188351
212.5811791419983	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	193551
220.50949501991272	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	198751
226.18045210838318	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	203951
232.464369058609	40	198.88461	5.576923	200.0	171.0	198.8846153846154	5.5769230769230775	5171	209122
238.63662886619568	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	214322
245.24534225463867	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	219522
254.3503909111023	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	224722
262.5141091346741	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	229922
270.72123408317566	45	197.11539	14.423076	200.0	125.0	197.1153846153846	14.423076923076923	5125	235047
279.17113995552063	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	240247
