Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.337146043777466	0	16.332247	7.257953	63.0	8.0	16.332247557003257	7.25795323603704	5014	5014
15.739928960800171	1	24.538836	14.581407	127.0	8.0	24.538834951456312	14.581406786911213	5055	10069
22.19129514694214	2	47.121494	23.066628	124.0	13.0	47.12149532710281	23.06662851469683	5042	15111
26.862534046173096	3	59.2	29.47733	166.0	16.0	59.2	29.477329274825266	5032	20143
31.56069803237915	4	69.958336	34.920322	173.0	22.0	69.95833333333333	34.92032101004291	5037	25180
35.72778606414795	5	89.51786	38.17768	200.0	32.0	89.51785714285714	38.17768190197204	5013	30193
39.91148805618286	6	122.731705	43.7532	200.0	36.0	122.73170731707317	43.75320163351054	5032	35225
44.27052903175354	7	142.83333	39.900223	200.0	40.0	142.83333333333334	39.90022277854822	5142	40367
49.31883907318115	8	147.17647	34.029804	200.0	48.0	147.1764705882353	34.02980578347311	5004	45371
57.58089900016785	9	157.125	29.75919	200.0	112.0	157.125	29.759189757115365	5028	50399
63.24057412147522	10	180.64285	26.960573	200.0	115.0	180.64285714285714	26.96057211892196	5058	55457
68.03820300102234	11	189.66667	19.088488	200.0	129.0	189.66666666666666	19.088487901622024	5121	60578
73.00344109535217	12	197.46153	9.977787	200.0	150.0	197.46153846153845	9.977785977748345	5134	65712
78.32193279266357	13	197.15384	8.43387	200.0	161.0	197.15384615384616	8.433870850018566	5126	70838
83.6120719909668	14	197.1923	14.038463	200.0	127.0	197.19230769230768	14.038461538461537	5127	75965
88.33168387413025	15	199.88461	0.5769231	200.0	197.0	199.8846153846154	0.5769230769230769	5197	81162
92.8881459236145	16	200.0	0.0	200.0	200.0	200.0	0.0	5200	86362
97.19219899177551	17	200.0	0.0	200.0	200.0	200.0	0.0	5200	91562
101.76789784431458	18	200.0	0.0	200.0	200.0	200.0	0.0	5200	96762
106.96879291534424	19	200.0	0.0	200.0	200.0	200.0	0.0	5200	101962
111.57991886138916	20	200.0	0.0	200.0	200.0	200.0	0.0	5200	107162
116.61214709281921	21	200.0	0.0	200.0	200.0	200.0	0.0	5200	112362
122.68335199356079	22	200.0	0.0	200.0	200.0	200.0	0.0	5200	117562
130.7468659877777	23	200.0	0.0	200.0	200.0	200.0	0.0	5200	122762
137.2926380634308	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	127962
143.9489459991455	25	200.0	0.0	200.0	200.0	200.0	0.0	5200	133162
150.11104917526245	26	200.0	0.0	200.0	200.0	200.0	0.0	5200	138362
156.69850993156433	27	200.0	0.0	200.0	200.0	200.0	0.0	5200	143562
164.08185720443726	28	200.0	0.0	200.0	200.0	200.0	0.0	5200	148762
171.34313106536865	29	200.0	0.0	200.0	200.0	200.0	0.0	5200	153962
177.1459560394287	30	198.5	4.8297954	200.0	176.0	198.5	4.829795345242185	5161	159123
182.90855622291565	31	198.03847	6.229463	200.0	170.0	198.03846153846155	6.229463300939453	5149	164272
189.5953869819641	32	198.8077	2.8958755	200.0	190.0	198.80769230769232	2.8958754590893947	5169	169441
198.6204879283905	33	197.57692	4.939426	200.0	182.0	197.57692307692307	4.93942597819654	5137	174578
204.88213300704956	34	199.34616	3.2692313	200.0	183.0	199.34615384615384	3.26923076923077	5183	179761
209.84040307998657	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	184961
213.7802209854126	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	190161
217.99550700187683	37	199.76923	1.1538461	200.0	194.0	199.76923076923077	1.1538461538461535	5194	195355
226.171226978302	38	199.07692	2.2347445	200.0	192.0	199.07692307692307	2.2347444686667615	5176	200531
233.64613699913025	39	197.46153	6.8401012	200.0	166.0	197.46153846153845	6.840101040812242	5134	205665
238.50881910324097	40	197.65384	6.6733823	200.0	174.0	197.65384615384616	6.6733817265790405	5139	210804
243.29842805862427	41	192.25926	7.280581	200.0	174.0	192.25925925925927	7.280580932217045	5191	215995
248.15069603919983	42	189.59259	12.320592	200.0	153.0	189.59259259259258	12.320591794526452	5119	221114
252.93340921401978	43	198.34616	4.582092	200.0	177.0	198.34615384615384	4.582091458076489	5157	226271
257.64940309524536	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	231471
262.40216302871704	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	236671
267.00087213516235	46	195.84616	20.769228	200.0	92.0	195.84615384615384	20.76923076923077	5092	241763
271.77767300605774	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	246963
277.3287498950958	48	194.53847	20.347425	200.0	102.0	194.53846153846155	20.347426163505055	5058	252021
282.7611138820648	49	198.46153	7.692307	200.0	160.0	198.46153846153845	7.692307692307693	5160	257181
287.5890290737152	50	182.92857	38.121918	200.0	81.0	182.92857142857142	38.12191774091248	5122	262303
292.38076615333557	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	267503
297.06092596054077	52	189.37038	24.490587	200.0	96.0	189.37037037037038	24.490584960647176	5113	272616
302.17318511009216	53	192.34616	26.543062	200.0	96.0	192.34615384615384	26.543059802303105	5001	277617
307.073322057724	54	195.1923	21.234985	200.0	90.0	195.19230769230768	21.23498425271415	5075	282692
312.7792510986328	55	199.96153	0.1923077	200.0	199.0	199.96153846153845	0.19230769230769226	5199	287891
318.705353975296	56	191.22223	27.305313	200.0	73.0	191.22222222222223	27.305315360082922	5163	293054
323.31696605682373	57	190.48148	27.23338	200.0	81.0	190.4814814814815	27.233381436609733	5143	298197
