Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.593664169311523	0	-1456.3654	254.44295	-965.85956	-1838.5719	200.0	0.0	5200	5200
15.034722805023193	1	-1570.5652	39.19402	-1498.153	-1624.9019	200.0	0.0	5200	10400
19.6023268699646	2	-1622.7639	35.968212	-1526.8749	-1656.5522	200.0	0.0	5200	15600
25.038391828536987	3	-1616.4889	38.869205	-1500.813	-1657.6628	200.0	0.0	5200	20800
29.437149047851562	4	-1600.5046	46.870575	-1507.424	-1655.7649	200.0	0.0	5200	26000
32.0332350730896	5	-1608.3098	59.974052	-1398.2731	-1657.0525	200.0	0.0	5200	31200
34.60956287384033	6	-1593.3821	47.703274	-1425.5819	-1650.312	200.0	0.0	5200	36400
37.21926689147949	7	-1614.4846	42.4269	-1505.7314	-1657.1171	200.0	0.0	5200	41600
40.221620082855225	8	-1609.2659	49.692062	-1444.9683	-1657.1575	200.0	0.0	5200	46800
43.10513496398926	9	-1614.4414	45.507507	-1485.0962	-1656.1526	200.0	0.0	5200	52000
45.813586950302124	10	-1614.9536	42.039776	-1512.9296	-1657.0103	200.0	0.0	5200	57200
48.41772985458374	11	-1616.495	39.825226	-1511.2393	-1657.4413	200.0	0.0	5200	62400
51.18725109100342	12	-1612.0677	43.58653	-1506.4437	-1657.8394	200.0	0.0	5200	67600
53.779008865356445	13	-1617.7587	34.80393	-1526.0784	-1658.218	200.0	0.0	5200	72800
56.95986795425415	14	-1629.0624	28.137796	-1562.1067	-1654.8324	200.0	0.0	5200	78000
60.25114989280701	15	-1622.3171	35.75001	-1518.0256	-1658.6635	200.0	0.0	5200	83200
63.18260312080383	16	-1611.4868	45.742603	-1509.1228	-1657.126	200.0	0.0	5200	88400
66.13256096839905	17	-1607.1339	36.30761	-1523.827	-1654.9873	200.0	0.0	5200	93600
68.98248791694641	18	-1602.8582	50.072647	-1496.3119	-1656.8793	200.0	0.0	5200	98800
71.96295881271362	19	-1587.9214	59.189426	-1450.7773	-1658.5808	200.0	0.0	5200	104000
75.49548506736755	20	-1603.6139	42.381718	-1507.5701	-1656.1449	200.0	0.0	5200	109200
80.95061683654785	21	-1610.737	48.35408	-1430.8472	-1656.5997	200.0	0.0	5200	114400
84.14188504219055	22	-1612.5983	52.496803	-1427.0958	-1658.361	200.0	0.0	5200	119600
86.73526573181152	23	-1607.0442	43.47811	-1502.5002	-1658.656	200.0	0.0	5200	124800
90.17037200927734	24	-1611.2645	51.253014	-1515.9626	-1657.9498	200.0	0.0	5200	130000
94.98420691490173	25	-1612.8019	36.130825	-1522.6272	-1653.9883	200.0	0.0	5200	135200
99.87890696525574	26	-1621.498	42.148846	-1497.2759	-1656.2974	200.0	0.0	5200	140400
104.67910313606262	27	-1628.3702	25.673786	-1582.0576	-1656.8246	200.0	0.0	5200	145600
108.74891710281372	28	-1618.7117	40.32682	-1515.6055	-1656.4346	200.0	0.0	5200	150800
113.54954195022583	29	-1617.1128	41.63996	-1482.7366	-1658.1825	200.0	0.0	5200	156000
117.72018599510193	30	-1608.424	44.30172	-1506.9094	-1655.856	200.0	0.0	5200	161200
121.80600190162659	31	-1610.0398	49.089424	-1486.3264	-1656.2896	200.0	0.0	5200	166400
125.80793404579163	32	-1614.707	49.412804	-1457.6718	-1657.3416	200.0	0.0	5200	171600
131.4307358264923	33	-1624.6005	40.280426	-1507.9216	-1657.167	200.0	0.0	5200	176800
136.4713020324707	34	-1608.5111	52.37573	-1439.403	-1657.2163	200.0	0.0	5200	182000
139.41827702522278	35	-1604.8823	52.987083	-1436.8679	-1655.3862	200.0	0.0	5200	187200
143.0057361125946	36	-1598.7551	52.449123	-1490.6575	-1657.3369	200.0	0.0	5200	192400
146.3478500843048	37	-1621.9255	41.71756	-1507.6931	-1657.0564	200.0	0.0	5200	197600
149.4583649635315	38	-1621.6948	35.591797	-1496.9122	-1656.4094	200.0	0.0	5200	202800
152.38384008407593	39	-1612.3245	44.719097	-1496.1929	-1657.358	200.0	0.0	5200	208000
155.6519320011139	40	-1616.8566	43.804123	-1480.3013	-1656.3533	200.0	0.0	5200	213200
158.99459385871887	41	-1600.219	49.84793	-1479.9891	-1657.2395	200.0	0.0	5200	218400
161.93279600143433	42	-1631.0681	27.88361	-1538.6149	-1657.7441	200.0	0.0	5200	223600
164.9996838569641	43	-1615.2566	36.502926	-1530.8949	-1653.8452	200.0	0.0	5200	228800
167.8702437877655	44	-1616.6184	45.42419	-1508.8049	-1657.697	200.0	0.0	5200	234000
171.39117693901062	45	-1625.8217	33.365295	-1493.9773	-1658.023	200.0	0.0	5200	239200
175.34462594985962	46	-1628.5228	35.197895	-1537.9617	-1657.5802	200.0	0.0	5200	244400
179.3533058166504	47	-1617.9702	33.392906	-1531.7688	-1657.733	200.0	0.0	5200	249600
183.13508892059326	48	-1623.552	36.828186	-1511.418	-1657.2322	200.0	0.0	5200	254800
188.1132779121399	49	-1601.032	40.32078	-1511.1665	-1657.1578	200.0	0.0	5200	260000
192.93305206298828	50	-1619.8997	42.54932	-1484.4512	-1656.4558	200.0	0.0	5200	265200
196.6933078765869	51	-1604.2148	44.467983	-1514.9226	-1655.9801	200.0	0.0	5200	270400
202.06800293922424	52	-1615.5157	40.456043	-1504.9022	-1657.0474	200.0	0.0	5200	275600
206.3561658859253	53	-1594.5173	51.01869	-1483.8582	-1657.073	200.0	0.0	5200	280800
210.4927110671997	54	-1624.8966	36.419697	-1504.7644	-1656.3323	200.0	0.0	5200	286000
214.4166181087494	55	-1591.4406	47.45391	-1500.564	-1658.4467	200.0	0.0	5200	291200
218.5140779018402	56	-1594.7982	45.87751	-1458.749	-1655.687	200.0	0.0	5200	296400
222.43260502815247	57	-1596.5553	45.09783	-1496.1304	-1656.1162	200.0	0.0	5200	301600
226.05453085899353	58	-1592.115	35.72012	-1500.7102	-1643.606	200.0	0.0	5200	306800
229.69337606430054	59	-1562.0962	43.54449	-1481.5415	-1634.343	200.0	0.0	5200	312000
233.4015040397644	60	-1550.2279	36.422146	-1481.2795	-1625.1503	200.0	0.0	5200	317200
236.98192811012268	61	-1502.004	37.921494	-1400.3121	-1564.312	200.0	0.0	5200	322400
240.69754099845886	62	-1471.3696	51.46645	-1271.6825	-1547.4236	200.0	0.0	5200	327600
244.34731101989746	63	-1451.2493	44.848354	-1341.1243	-1508.9979	200.0	0.0	5200	332800
247.96502304077148	64	-1420.9087	60.4157	-1295.9358	-1515.8271	200.0	0.0	5200	338000
