Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
16.099849939346313	0	-1127.7045	181.2259	-890.9912	-1470.846	200.0	0.0	5200	5200
20.96686100959778	1	-1593.9573	47.536476	-1506.0984	-1650.3342	200.0	0.0	5200	10400
26.329666137695312	2	-1620.5532	35.417194	-1524.6279	-1659.0574	200.0	0.0	5200	15600
31.92618227005005	3	-1612.7677	42.842857	-1514.5376	-1656.1409	200.0	0.0	5200	20800
36.76019096374512	4	-1608.9232	39.003674	-1519.3733	-1656.9802	200.0	0.0	5200	26000
41.248473167419434	5	-1609.303	35.93807	-1522.1421	-1653.207	200.0	0.0	5200	31200
46.028615951538086	6	-1624.0938	31.409348	-1527.3212	-1656.25	200.0	0.0	5200	36400
50.46327614784241	7	-1608.7681	47.061684	-1507.6544	-1657.8544	200.0	0.0	5200	41600
54.85594296455383	8	-1624.8331	36.408916	-1538.167	-1657.6782	200.0	0.0	5200	46800
58.9111909866333	9	-1607.8655	31.860128	-1558.4146	-1657.2615	200.0	0.0	5200	52000
62.98329019546509	10	-1616.265	36.48604	-1530.02	-1656.9324	200.0	0.0	5200	57200
68.01737403869629	11	-1619.2814	33.170876	-1523.8224	-1657.2443	200.0	0.0	5200	62400
74.60659599304199	12	-1622.44	43.719097	-1473.2046	-1657.8264	200.0	0.0	5200	67600
77.94589591026306	13	-1624.2461	33.54049	-1518.762	-1656.667	200.0	0.0	5200	72800
82.06912684440613	14	-1614.8822	34.21651	-1526.7714	-1656.9673	200.0	0.0	5200	78000
86.23236989974976	15	-1611.0385	51.082645	-1486.4729	-1657.823	200.0	0.0	5200	83200
89.51921200752258	16	-1616.2782	33.471268	-1547.416	-1656.3743	200.0	0.0	5200	88400
93.05646109580994	17	-1614.0488	36.437565	-1520.4199	-1656.5267	200.0	0.0	5200	93600
95.9152901172638	18	-1619.8651	41.989597	-1486.2312	-1658.1263	200.0	0.0	5200	98800
98.74508500099182	19	-1615.3481	45.31453	-1516.6396	-1658.0369	200.0	0.0	5200	104000
102.56352305412292	20	-1624.1356	27.247879	-1545.9519	-1655.7816	200.0	0.0	5200	109200
105.6236400604248	21	-1613.3945	42.60813	-1518.7422	-1657.6594	200.0	0.0	5200	114400
109.2311339378357	22	-1620.8982	38.986057	-1481.6613	-1657.8014	200.0	0.0	5200	119600
112.69281315803528	23	-1622.6368	27.927713	-1524.0168	-1657.8282	200.0	0.0	5200	124800
115.8956651687622	24	-1613.8223	31.44236	-1542.278	-1656.2694	200.0	0.0	5200	130000
119.21116590499878	25	-1619.5437	33.90096	-1517.1384	-1656.4294	200.0	0.0	5200	135200
122.5854799747467	26	-1609.9083	39.908813	-1502.4182	-1656.9629	200.0	0.0	5200	140400
126.09468698501587	27	-1627.9115	22.176	-1585.4067	-1657.4292	200.0	0.0	5200	145600
129.25254821777344	28	-1616.0376	39.35433	-1536.7317	-1657.846	200.0	0.0	5200	150800
132.10247492790222	29	-1625.381	37.89285	-1490.5986	-1655.3167	200.0	0.0	5200	156000
135.3555200099945	30	-1620.9861	40.749165	-1474.7117	-1656.1403	200.0	0.0	5200	161200
138.718337059021	31	-1608.0566	39.197906	-1510.5858	-1657.981	200.0	0.0	5200	166400
141.7366590499878	32	-1591.5917	44.248375	-1519.7642	-1657.8605	200.0	0.0	5200	171600
144.84119606018066	33	-1613.853	44.130543	-1519.4263	-1657.6415	200.0	0.0	5200	176800
148.17739605903625	34	-1613.7391	35.511005	-1527.0955	-1656.9768	200.0	0.0	5200	182000
151.333092212677	35	-1616.8146	37.08892	-1532.7878	-1657.6802	200.0	0.0	5200	187200
154.55432295799255	36	-1609.9882	42.185577	-1505.9463	-1657.1953	200.0	0.0	5200	192400
157.68937015533447	37	-1618.6412	32.69267	-1556.8997	-1657.7976	200.0	0.0	5200	197600
160.92460322380066	38	-1613.8123	36.203518	-1545.8422	-1657.3281	200.0	0.0	5200	202800
164.13156509399414	39	-1621.49	35.652588	-1529.5593	-1657.0791	200.0	0.0	5200	208000
167.5353970527649	40	-1630.7551	23.608784	-1575.6746	-1658.7203	200.0	0.0	5200	213200
170.53041195869446	41	-1620.8137	44.55404	-1497.8906	-1657.8682	200.0	0.0	5200	218400
173.5286259651184	42	-1601.5059	45.630013	-1500.1299	-1654.2041	200.0	0.0	5200	223600
176.75771594047546	43	-1630.7455	26.057964	-1558.4708	-1656.9232	200.0	0.0	5200	228800
179.97427201271057	44	-1619.2971	36.504066	-1480.0339	-1656.4243	200.0	0.0	5200	234000
183.01051306724548	45	-1621.6643	36.10963	-1535.1187	-1657.7827	200.0	0.0	5200	239200
186.27988409996033	46	-1613.9751	37.600685	-1535.3298	-1657.1781	200.0	0.0	5200	244400
189.58741188049316	47	-1622.0474	35.940147	-1535.9473	-1657.1262	200.0	0.0	5200	249600
192.39092803001404	48	-1607.1501	46.16702	-1490.8174	-1655.8293	200.0	0.0	5200	254800
195.65865302085876	49	-1612.1056	44.142956	-1482.5918	-1657.2084	200.0	0.0	5200	260000
198.63722610473633	50	-1616.326	31.886158	-1557.5385	-1658.867	200.0	0.0	5200	265200
201.78963708877563	51	-1615.9069	36.404564	-1489.7461	-1657.6145	200.0	0.0	5200	270400
204.9612159729004	52	-1610.712	42.42782	-1512.574	-1657.7911	200.0	0.0	5200	275600
207.93786215782166	53	-1621.9597	38.314842	-1486.5883	-1658.5374	200.0	0.0	5200	280800
210.87924003601074	54	-1604.5912	35.73347	-1524.5763	-1656.9164	200.0	0.0	5200	286000
213.6358678340912	55	-1608.7206	48.2127	-1478.3641	-1657.5889	200.0	0.0	5200	291200
216.37868213653564	56	-1623.9036	33.524044	-1528.0674	-1657.4208	200.0	0.0	5200	296400
219.0777359008789	57	-1605.365	39.730247	-1512.2139	-1658.406	200.0	0.0	5200	301600
221.74166703224182	58	-1608.7205	40.63748	-1516.8005	-1656.4065	200.0	0.0	5200	306800
224.914470911026	59	-1606.3926	50.16182	-1500.62	-1655.668	200.0	0.0	5200	312000
228.4188768863678	60	-1616.4431	39.24445	-1518.4225	-1656.6957	200.0	0.0	5200	317200
231.6166021823883	61	-1627.0131	38.753773	-1509.824	-1657.6323	200.0	0.0	5200	322400
