Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.41276216506958	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
4.116472005844116	1	26.125	14.498599	77.0	11.0	26.125	14.498599070255029	1045	2066
5.447449207305908	2	34.931034	19.55352	87.0	10.0	34.93103448275862	19.553518132132606	1013	3079
6.415613889694214	3	42.25	23.542957	115.0	15.0	42.25	23.54295719176615	1014	4093
7.439414978027344	4	51.6	21.159868	117.0	21.0	51.6	21.15986767444447	1032	5125
8.68003511428833	5	52.736843	12.497756	86.0	37.0	52.73684210526316	12.497756031271154	1002	6127
10.208478927612305	6	55.77778	18.686167	95.0	33.0	55.77777777777778	18.686167062995366	1004	7131
11.345251083374023	7	70.2	34.618298	134.0	32.0	70.2	34.61829959236396	1053	8184
13.40678596496582	8	60.47059	23.519999	113.0	28.0	60.470588235294116	23.519998116893742	1028	9212
15.030225276947021	9	72.14286	29.073446	150.0	41.0	72.14285714285714	29.073446753394226	1010	10222
17.064904928207397	10	79.38461	27.577969	131.0	43.0	79.38461538461539	27.577969082189952	1032	11254
18.75032901763916	11	84.166664	42.47908	170.0	29.0	84.16666666666667	42.47907981844972	1010	12264
19.72151207923889	12	69.066666	18.702822	111.0	42.0	69.06666666666666	18.702822128105574	1036	13300
20.933640956878662	13	92.72727	41.292946	200.0	52.0	92.72727272727273	41.29294658917584	1020	14320
22.527688026428223	14	88.083336	27.82223	147.0	50.0	88.08333333333333	27.82222832357051	1057	15377
23.516916036605835	15	100.3	31.812105	153.0	45.0	100.3	31.812104614438827	1003	16380
24.47247004508972	16	92.454544	30.885015	170.0	56.0	92.45454545454545	30.88501736312708	1017	17397
25.380855083465576	17	130.375	28.460224	165.0	74.0	130.375	28.460224436922488	1043	18440
26.422208070755005	18	131.375	25.268248	169.0	102.0	131.375	25.268248356385925	1051	19491
27.600332975387573	19	162.57143	34.083332	200.0	111.0	162.57142857142858	34.08333125426203	1138	20629
28.751126050949097	20	181.66667	13.828313	200.0	164.0	181.66666666666666	13.828312341794362	1090	21719
